Дата,Время,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021-06-02,10,6.6,16,5.9,15,65,2.4,43.0,53,74,2.4,42,53,74,1.1,38,51,1.1,41,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.9,3.6,52,115,0.4,17,43.0,4.8,3.6,51,269,0.4,2.517396
2021-06-02,12,6.5,16,5.9,15,65,2.4,42.0,53,74,2.4,42,53,74,1.1,39,51,1.1,40,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.1,3.2,51,261,0.4,17,47.0,4.2,3.1,53,131,0.4,2.503718
2021-06-02,14,6.4,16,5.8,15,66,2.4,41.0,53,75,2.4,42,53,77,1.0,39,51,1.0,40,51,34,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.5,3.1,53,135,0.4,17,46.0,4.5,3.3,52,285,0.4,2.44384
2021-06-02,16,6.4,16,5.7,15,65,2.4,42.0,53,75,2.4,42,53,76,1.1,39,51,1.1,40,51,34,9,0,0.0,0.0,0.0,0,0,0.0,15,48,4.6,3.6,54,212,0.4,17,45.0,4.5,3.4,53,278,0.4,2.475438
2021-06-02,18,6.3,16,5.6,15,67,2.4,42.0,53,74,2.4,42,53,74,1.0,38,51,1.0,40,51,34,9,0,0.0,0.0,0.0,0,0,0.0,15,46,4.3,3.2,51,258,0.4,17,46.0,4.4,3.3,53,124,0.4,2.494436
2021-06-02,20,6.2,16,5.4,15,67,2.4,42.0,53,74,2.4,42,53,75,1.0,38,51,1.0,40,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,43,5.0,3.5,50,102,0.4,17,46.0,5.0,3.7,54,171,0.4,2.473128
2021-06-02,22,6.2,15,5.5,15,67,2.4,42.0,53,72,2.4,42,53,75,1.0,38,52,1.0,40,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,44,5.0,3.5,53,102,0.4,17,45.0,5.0,3.7,53,171,0.4,2.488864
2021-06-02,0,6.1,15,5.8,15,62,2.4,44.0,53,72,2.4,43,53,75,1.0,37,52,1.0,41,52,32,9,0,0.0,0.0,0.0,0,0,0.0,15,50,5.0,3.5,55,102,0.4,17,48.0,5.0,3.7,55,171,0.4,2.524186
2021-06-03,2,6.4,15,5.9,15,63,2.4,45.0,53,74,2.4,44,53,73,1.0,37,52,1.0,42,52,32,9,0,0.0,0.0,0.0,0,0,0.0,15,49,4.4,3.2,55,122,0.4,17,49.0,4.6,3.2,55,171,0.4,2.530374
2021-06-03,4,6.4,15,5.8,15,63,2.4,44.0,53,75,2.4,44,53,75,1.0,37,51,1.0,42,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,56,121,0.4,17,45.0,5.0,4.0,54,125,0.4,2.489088
2021-06-03,6,6.2,15,5.7,15,63,2.4,43.0,53,75,2.4,43,53,75,1.0,37,51,1.0,41,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,45,5.0,4.0,52,121,0.4,17,45.0,5.0,4.0,52,125,0.4,2.414538
2021-06-03,8,6.3,15,5.6,15,65,2.4,43.0,53,75,2.4,43,53,75,1.0,37,51,1.0,41,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,47,5.0,4.0,55,121,0.4,17,44.0,5.0,4.0,52,125,0.4,2.481206
2021-06-03,10,6.2,15,5.7,15,64,2.4,43.0,53,75,2.4,43,53,74,1.0,36,51,1.0,40,51,30,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.9,3.4,54,138,0.4,17,44.0,4.9,3.6,51,282,0.4,2.444008
2021-06-03,12,6.4,15,5.7,15,63,2.4,43.0,53,74,2.4,42,53,75,1.1,38,51,1.1,40,51,30,9,0,0.0,0.0,0.0,0,0,0.0,15,42,4.6,3.6,51,111,0.4,17,43.0,4.5,3.5,52,116,0.4,2.5214
2021-06-03,14,6.3,15,5.6,15,65,2.4,42.0,53,75,2.4,42,53,74,1.1,37,51,1.1,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.1,3.0,52,270,0.4,17,46.0,4.3,3.2,54,133,0.4,2.494254
2021-06-03,16,6.1,15,5.8,15,63,2.4,42.0,53,75,2.4,42,53,75,1.1,38,51,1.1,40,51,32,9,0,0.0,0.0,0.0,0,0,0.0,15,44,4.3,3.4,52,111,0.4,17,48.0,4.3,3.3,55,232,0.4,2.459688
2021-06-03,18,6.1,15,5.8,15,63,2.4,43.0,53,75,2.4,42,53,73,1.0,36,51,1.0,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,43,4.5,3.4,51,248,0.4,17,43.0,4.6,3.4,50,199,0.4,2.519958
2021-06-03,20,6.2,15,5.6,15,65,2.4,42.0,53,75,2.4,42,53,74,1.0,37,51,1.0,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,48,5.0,3.5,55,166,0.4,17,45.0,5.0,3.5,53,129,0.4,2.445758
2021-06-03,22,6.2,15,5.7,15,67,2.4,43.0,53,75,2.4,42,53,74,1.0,37,51,1.0,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,47,5.0,3.5,53,166,0.4,17,44.0,5.0,3.5,51,129,0.4,2.53239
2021-06-03,0,6.0,15,5.6,15,64,2.4,43.0,53,75,2.4,42,53,74,1.0,37,51,1.0,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,47,5.0,3.5,56,166,0.4,17,46.0,5.0,3.5,55,129,0.4,2.451582
2021-06-04,2,6.2,15,5.7,15,66,2.4,43.0,53,75,2.4,42,53,74,1.0,37,51,1.0,40,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,3.5,55,166,0.4,17,43.0,5.0,3.5,52,129,0.4,2.470062
2021-06-04,4,6.4,15,5.8,15,63,2.4,44.0,53,75,2.4,44,53,75,1.0,37,51,1.0,42,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,56,121,0.4,17,45.0,5.0,4.0,54,125,0.4,2.488724
2021-06-04,6,6.3,15,5.7,15,64,2.4,43.0,53,74,2.4,43,53,76,1.1,37,51,1.1,41,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,56,121,0.4,17,45.0,5.0,4.0,54,125,0.4,2.45959
2021-06-04,8,6.2,15,5.8,15,64,2.4,43.0,53,74,2.4,43,53,76,1.1,37,51,1.1,41,51,33,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,53,121,0.4,17,46.0,5.0,4.0,54,125,0.4,2.530696
2021-06-04,10,6.1,15,5.6,15,68,2.4,43.0,53,74,2.4,43,54,70,1.1,36,53,1.1,41,53,30,9,0,0.0,0.0,0.0,0,0,0.0,15,43,5.0,4.0,52,111,0.4,17,47.0,5.0,4.0,56,180,0.4,2.339582
2021-06-04,12,6.2,16,5.3,16,68,2.4,44.0,53,75,2.4,43,52,76,1.1,38,45,1.1,41,47,30,9,0,0.0,0.0,0.0,0,0,0.0,15,47,4.9,3.6,56,111,0.4,17,49.0,4.3,3.3,56,176,0.4,2.454536
2021-06-04,14,6.0,15,5.7,15,65,2.4,43.0,53,75,2.4,43,53,75,1.1,38,48,1.1,41,48,30,9,0,0.0,0.0,0.0,0,0,0.0,15,45,5.0,4.0,52,266,0.4,16,47.0,5.0,4.0,54,301,0.4,2.576196
2021-06-04,16,6.0,15,5.5,15,66,2.3,43.0,52,73,2.4,43,54,70,1.1,37,51,1.1,41,49,30,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.8,3.5,54,116,0.4,17,47.0,4.5,3.4,55,303,0.4,2.37391
2021-06-04,18,6.3,16,5.5,15,65,2.4,44.0,53,73,2.4,43,54,72,1.2,36,45,1.1,41,45,30,9,0,0.0,0.0,0.0,0,0,0.0,15,45,4.8,3.5,54,116,0.4,15,48.0,4.1,4.1,53,297,0.4,2.555798
2021-06-04,20,6.3,16,5.5,15,65,2.4,44.0,53,73,2.4,43,54,72,1.2,36,45,1.1,41,45,30,9,0,0.0,0.0,0.0,0,0,0.0,14,48,5.0,4.0,55,284,0.4,16,48.0,5.0,4.0,56,308,0.4,2.653392
2021-06-04,22,6.2,16,5.4,15,65,2.4,44.0,53,73,2.4,43,54,72,1.2,36,45,1.1,41,45,30,9,0,0.0,0.0,0.0,0,0,0.0,14,48,5.0,4.0,55,284,0.4,16,48.0,5.0,4.0,56,308,0.4,2.509192
2021-06-04,0,6.1,16,5.6,15,65,2.4,44.0,53,73,2.4,44,54,72,1.0,34,45,1.0,41,45,31,9,0,0.0,0.0,0.0,0,0,0.0,14,45,5.0,4.0,52,284,0.4,16,49.0,5.0,4.0,56,308,0.4,2.576406
2021-06-05,2,6.2,16,5.5,15,65,2.4,45.0,53,73,2.4,44,54,72,1.0,35,45,1.0,41,45,31,9,0,0.0,0.0,0.0,0,0,0.0,14,45,5.0,4.0,52,284,0.4,16,48.0,5.0,4.0,56,308,0.4,2.167884
2021-06-05,4,6.4,16,5.6,15,65,2.4,44.0,53,75,2.4,43,53,75,1.0,35,51,1.0,42,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,44,5.0,4.0,52,261,0.4,17,48.0,5.0,4.0,56,255,0.4,2.186664
2021-06-05,6,6.2,16,5.8,15,65,2.4,44.0,53,75,2.4,43,53,75,1.0,34,51,1.0,41,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,43,5.0,4.0,52,238,0.4,17,45.0,5.0,4.0,53,209,0.4,2.174076
2021-06-05,8,6.3,16,5.5,15,65,2.4,44.0,53,75,2.4,43,53,75,1.0,34,51,1.0,41,51,31,9,0,0.0,0.0,0.0,0,0,0.0,15,44,5.0,4.0,53,244,0.4,17,44.0,5.0,4.0,53,277,0.4,2.195004
2021-06-05,10,6.3,16,5.6,15,74,2.5,44.0,51,75,2.5,43,53,73,1.3,35,52,1.3,41,52,31,9,0,0.0,0.0,0.0,0,0,0.0,15,43,5.0,4.0,52,137,0.4,17,46.0,5.0,4.0,54,298,0.4,2.177388
2021-06-05,12,6.4,16,6.0,15,65,2.5,43.0,53,75,2.5,43,53,73,1.0,36,51,1.1,41,52,32,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,52,134,0.4,17,48.0,5.0,4.0,54,125,0.4,2.179716
2021-06-05,14,6.4,16,5.6,15,67,2.4,46.0,53,75,2.5,45,52,81,1.0,36,52,1.1,42,52,33,9,0,0.0,0.0,0.0,0,0,0.0,15,46,5.0,4.0,53,285,0.4,17,43.0,5.0,4.0,52,277,0.4,2.186532
2021-06-05,16,6.7,16,5.9,15,63,2.5,46.0,52,72,2.5,46,52,73,1.2,36,52,1.2,43,52,34,9,15,46.0,5.0,4.0,52,95,0.4,0,0,0.0,0.0,0,0,0.0,17,46.0,5.0,4.0,52,116,0.4,2.165712
2021-06-05,18,6.5,16,5.5,15,75,2.2,44.0,52,72,2.2,44,52,73,1.0,36,52,1.0,42,52,34,9,15,50.0,5.0,4.0,55,160,0.4,0,0,0.0,0.0,0,0,0.0,17,47.0,5.0,4.0,53,288,0.4,2.175768
2021-06-05,20,6.5,16,5.5,15,75,2.2,44.0,52,72,2.2,44,52,73,1.0,36,52,1.0,42,52,34,9,15,50.0,5.0,4.0,55,160,0.4,0,0,0.0,0.0,0,0,0.0,17,47.0,5.0,4.0,53,288,0.4,2.114016
2021-06-05,22,6.2,16,5.8,15,75,2.2,42.0,52,72,2.2,43,52,73,1.0,36,52,1.0,41,52,32,9,15,47.0,5.0,4.0,54,160,0.4,0,0,0.0,0.0,0,0,0.0,17,46.0,5.0,4.0,54,288,0.4,2.173632
2021-06-05,0,6.0,16,5.8,15,75,2.4,42.0,52,72,2.4,42,52,73,1.0,36,52,1.0,41,52,31,9,15,46.0,5.0,4.0,54,160,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,53,288,0.4,2.183304
2021-06-06,2,6.5,16,5.8,15,75,2.4,43.0,52,72,2.4,42,52,73,1.0,36,52,1.0,41,52,31,9,15,43.0,5.0,4.0,51,160,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,288,0.4,1.82441
2021-06-06,4,6.5,16,5.8,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,35,51,1.0,40,51,30,9,15,46.0,5.0,4.0,52,160,0.4,0,0,0.0,0.0,0,0,0.0,17,41.0,5.0,4.0,49,250,0.4,1.80721
2021-06-06,6,6.3,16,5.9,15,65,2.5,42.0,53,75,2.5,42,53,75,1.0,35,51,1.0,40,51,30,9,15,46.0,5.0,4.0,53,160,0.4,0,0,0.0,0.0,0,0,0.0,17,42.0,5.0,4.0,51,250,0.4,1.81581
2021-06-06,8,6.3,16,5.9,15,65,2.5,42.0,53,75,2.5,42,53,75,1.0,35,51,1.0,40,51,30,9,15,46.0,5.0,4.0,53,160,0.4,0,0,0.0,0.0,0,0,0.0,17,42.0,5.0,4.0,51,250,0.4,1.81112
2021-06-06,10,6.2,16,5.9,15,65,2.5,42.0,53,75,2.5,42,53,75,1.0,35,51,1.0,40,51,30,9,15,47.0,5.0,4.0,54,234,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,50,275,0.4,1.66238
2021-06-06,12,5.5,16,5.3,15,65,2.3,43.0,53,74,2.3,42,53,73,1.0,37,52,1.0,40,51,30,9,15,42.0,5.0,4.0,50,101,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,53,297,0.4,1.61655
2021-06-06,14,5.9,16,6.0,15,65,2.3,43.0,53,74,2.3,42,53,73,1.0,37,52,1.0,40,51,30,9,15,44.0,5.0,4.0,52,241,0.4,0,0,0.0,0.0,0,0,0.0,18,42.0,5.0,4.0,50,101,0.4,1.73178
2021-06-06,16,5.6,16,6.0,15,65,2.4,43.0,53,74,2.4,42,53,73,1.0,37,52,1.1,40,52,33,9,15,46.0,5.0,4.0,53,111,0.4,0,0,0.0,0.0,0,0,0.0,18,43.0,5.0,4.0,51,104,0.4,1.59144
2021-06-06,18,5.5,16,6.0,15,65,2.4,43.0,53,74,2.4,42,53,73,0.7,37,52,0.7,40,52,33,9,15,44.0,5.0,4.0,51,99,0.4,15,47,3.3,2.9,51,233,0.4,18,46.0,5.0,4.0,54,170,0.4,1.66598
2021-06-06,20,5.8,16,5.4,15,70,2.5,44.0,53,75,2.5,44,53,70,1.0,38,55,1.1,41,52,34,9,15,45.0,5.0,4.0,53,242,0.4,15,43,5.0,3.7,51,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.76758
2021-06-06,22,6.2,16,5.8,15,70,2.4,44.0,53,75,2.4,44,53,70,1.1,39,55,1.2,41,52,34,9,15,43.0,4.0,3.0,53,242,0.4,15,47,4.0,3.0,54,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.8152
2021-06-06,0,6.3,16,6.0,15,70,2.4,43.0,53,75,2.4,43,53,70,1.0,37,55,1.0,41,52,33,9,15,45.0,5.0,3.0,52,242,0.4,15,42,5.0,3.0,51,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.78053
2021-06-07,2,6.2,16,5.9,15,70,2.4,43.0,53,75,2.4,43,53,70,1.0,37,55,1.1,41,52,32,9,15,46.0,5.0,3.0,53,242,0.4,15,44,5.0,3.0,54,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.85592
2021-06-07,4,6.5,16,5.8,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,35,51,1.0,40,51,32,9,15,46.0,5.0,4.0,52,160,0.4,15,45,5.0,3.0,54,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.8023
2021-06-07,6,6.4,16,5.7,15,65,2.4,43.0,53,75,2.4,42,53,75,1.0,37,51,1.0,40,51,31,9,15,44.0,5.0,4.0,52,160,0.4,15,43,5.0,3.0,53,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.79984
2021-06-07,8,6.3,16,5.8,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,37,51,1.0,40,51,32,9,15,44.0,5.0,4.0,52,160,0.4,15,44,5.0,3.0,53,223,0.4,0,0.0,0.0,0.0,0,0,0.0,1.85389
2021-06-07,10,6.4,16,5.6,15,65,2.4,44.0,52,75,2.4,43,53,75,1.1,38,53,1.2,41,52,33,9,15,43.0,5.0,4.0,50,100,0.4,15,44,5.0,4.0,52,120,0.4,0,0.0,0.0,0.0,0,0,0.0,1.72315
2021-06-07,12,6.2,16,5.5,15,65,2.4,44.0,52,75,2.4,44,53,75,1.1,40,54,1.2,42,52,33,9,15,46.0,5.0,4.0,53,123,0.4,15,46,5.0,4.0,54,143,0.4,0,0.0,0.0,0.0,0,0,0.0,1.73706
2021-06-07,14,6.4,16,5.8,15,65,2.4,44.0,52,78,2.4,44,53,75,1.1,40,54,1.2,42,52,36,9,15,45.0,5.0,4.0,53,233,0.4,15,42,5.0,4.0,52,113,0.4,0,0.0,0.0,0.0,0,0,0.0,1.79339
2021-06-07,16,6.4,16,5.8,15,65,2.4,44.0,52,78,2.4,44,53,75,1.1,40,54,1.2,42,52,36,9,15,45.0,5.0,4.0,53,233,0.4,15,42,5.0,4.0,52,113,0.4,0,0.0,0.0,0.0,0,0,0.0,1.85378
2021-06-07,18,5.8,16,5.6,15,65,2.4,44.0,52,78,2.4,44,53,75,1.2,39,54,1.3,42,52,36,9,15,45.0,5.0,4.0,54,140,0.4,15,45,5.0,4.0,54,193,0.4,0,0.0,0.0,0.0,0,0,0.0,1.72418
2021-06-07,20,6.6,16,5.6,15,65,2.4,45.0,53,75,2.4,44,53,75,1.2,39,55,1.3,42,52,36,9,15,44.0,5.0,4.0,52,100,0.4,0,0,0.0,0.0,0,0,0.0,18,43.0,5.0,4.0,51,98,0.4,1.77905
2021-06-07,22,6.4,16,5.9,15,65,2.4,44.0,53,75,2.4,44,53,75,1.0,39,55,1.0,42,52,35,9,15,44.0,5.0,4.0,52,100,0.4,0,0,0.0,0.0,0,0,0.0,18,43.0,5.0,4.0,51,98,0.4,1.79028
2021-06-07,0,6.5,16,5.7,15,65,2.4,44.0,53,75,2.4,43,53,75,1.0,39,55,1.0,42,52,34,9,15,42.0,5.0,4.0,49,181,0.4,0,0,0.0,0.0,0,0,0.0,18,43.0,5.0,4.0,51,190,0.4,1.8079
2021-06-08,2,6.4,16,5.5,15,65,2.4,44.0,53,75,2.4,43,53,75,1.0,39,55,1.0,41,52,34,9,15,43.0,5.0,4.0,51,181,0.4,0,0,0.0,0.0,0,0,0.0,18,42.0,5.0,4.0,50,190,0.4,1.638702
2021-06-08,4,6.3,15,5.6,15,65,2.4,44.0,53,75,2.4,44,53,75,1.0,39,55,1.0,42,51,33,9,15,47.0,5.0,4.0,54,160,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,50,190,0.4,1.599813
2021-06-08,6,6.4,15,5.9,15,65,2.4,44.0,53,75,2.4,44,53,75,1.0,39,55,1.0,42,51,33,9,15,43.0,5.0,4.0,51,160,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,190,0.4,1.606905
2021-06-08,8,6.3,15,5.7,15,65,2.4,44.0,53,75,2.4,44,53,75,1.0,39,55,1.0,42,51,33,9,15,43.0,5.0,4.0,51,160,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,190,0.4,1.624707
2021-06-08,10,6.3,15,5.7,15,65,2.4,44.0,53,75,2.4,44,53,75,1.0,39,55,1.0,42,51,33,9,15,43.0,5.0,4.0,51,160,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,190,0.4,1.505682
2021-06-08,12,5.9,15,5.4,15,65,2.4,45.0,53,75,2.4,45,53,75,1.1,40,55,1.1,42,52,38,9,15,46.0,5.0,4.0,53,248,0.4,0,0,0.0,0.0,0,0,0.0,17,42.0,5.0,4.0,49,214,0.4,1.498266
2021-06-08,14,6.0,16,5.5,16,65,2.4,44.0,53,75,2.4,44,53,71,1.1,40,54,1.1,42,52,37,9,15,43.0,5.0,4.0,49,224,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,51,265,0.4,1.572588
2021-06-08,16,6.0,16,5.5,16,65,2.4,44.0,53,75,2.4,44,53,71,1.1,40,54,1.1,42,52,35,9,15,43.0,5.0,4.0,51,125,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,52,146,0.4,1.467378
2021-06-08,18,6.2,16,5.8,16,65,2.4,42.0,53,75,2.4,42,53,76,1.1,39,55,1.1,41,52,33,9,15,42.0,5.0,4.0,50,111,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,122,0.4,1.673496
2021-06-08,20,6.4,16,5.6,15,65,2.4,43.0,53,75,2.4,42,53,76,1.0,39,55,1.1,41,52,33,9,15,42.0,5.0,4.0,50,105,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,51,274,0.4,1.632636
2021-06-08,22,6.5,16,6.0,15,65,2.4,42.0,53,75,2.4,42,53,76,1.0,38,55,1.1,41,52,33,9,15,46.0,5.0,4.0,52,105,0.4,0,0,0.0,0.0,0,0,0.0,17,41.0,5.0,4.0,48,274,0.4,1.612368
2021-06-08,0,6.3,16,5.6,15,65,2.4,42.0,53,75,2.4,42,53,76,1.0,38,55,1.1,40,52,33,9,15,44.0,5.0,4.0,51,105,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,52,274,0.4,1.61244
2021-06-09,2,6.5,16,6.1,15,65,2.4,42.0,53,75,2.4,42,53,76,1.0,38,55,1.1,40,52,32,9,15,41.0,5.0,4.0,49,105,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,274,0.4,2.140908
2021-06-09,4,6.3,15,5.7,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,38,55,1.0,40,51,31,9,15,44.0,5.0,4.0,52,160,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,190,0.4,2.112024
2021-06-09,6,6.1,15,5.6,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,38,55,1.0,40,51,31,9,15,44.0,5.0,4.0,52,160,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,190,0.4,2.148864
2021-06-09,8,6.5,15,5.5,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,37,55,1.0,40,51,32,9,15,43.0,5.0,4.0,49,160,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,52,190,0.4,2.120796
2021-06-09,10,6.3,16,5.5,15,69,2.4,43.0,53,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,42.0,5.0,4.0,49,98,0.4,0,0,0.0,0.0,0,0,0.0,17,46.0,5.0,4.0,52,180,0.4,2.115888
2021-06-09,12,6.0,16,5.5,15,69,2.4,43.0,53,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,42.0,5.0,4.0,49,100,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,147,0.4,2.10894
2021-06-09,14,6.3,16,5.7,15,69,2.4,42.0,54,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,46.0,5.0,4.0,51,231,0.4,0,0,0.0,0.0,0,0,0.0,18,45.0,5.0,4.0,50,100,0.4,2.118828
2021-06-09,16,6.3,16,5.7,15,69,2.4,42.0,54,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,46.0,5.0,4.0,51,231,0.4,0,0,0.0,0.0,0,0,0.0,18,45.0,5.0,4.0,50,100,0.4,2.17116
2021-06-09,18,6.3,16,5.7,15,69,2.4,42.0,54,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,46.0,5.0,4.0,51,231,0.4,0,0,0.0,0.0,0,0,0.0,18,45.0,5.0,4.0,50,100,0.4,2.019864
2021-06-09,20,6.5,16,5.8,15,63,2.4,43.0,53,75,2.4,42,52,73,1.0,38,52,1.0,40,50,34,9,15,43.0,5.0,4.0,51,119,0.4,0,0,0.0,0.0,0,0,0.0,17,41.0,5.0,4.0,48,96,0.4,2.080416
2021-06-09,22,6.2,16,5.8,15,63,2.4,42.0,53,75,2.4,42,52,73,1.0,38,52,1.0,40,50,34,9,15,43.0,5.0,4.0,51,119,0.4,0,0,0.0,0.0,0,0,0.0,17,41.0,5.0,4.0,48,96,0.4,2.124336
2021-06-09,0,6.0,16,5.4,15,63,2.4,42.0,53,75,2.4,42,52,73,1.0,38,52,1.0,40,50,33,9,15,44.0,5.0,4.0,50,119,0.4,0,0,0.0,0.0,0,0,0.0,17,42.0,5.0,4.0,50,96,0.4,1.61244
2021-06-09,2,6.5,16,6.1,15,65,2.4,42.0,53,75,2.4,42,53,76,1.0,38,55,1.1,40,52,32,9,15,41.0,5.0,4.0,49,105,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,274,0.4,2.140908
2021-06-09,4,6.3,15,5.7,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,38,55,1.0,40,51,31,9,15,44.0,5.0,4.0,52,160,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,190,0.4,2.112024
2021-06-09,6,6.1,15,5.6,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,38,55,1.0,40,51,31,9,15,44.0,5.0,4.0,52,160,0.4,0,0,0.0,0.0,0,0,0.0,17,43.0,5.0,4.0,51,190,0.4,2.148864
2021-06-09,8,6.5,15,5.5,15,65,2.4,42.0,53,75,2.4,42,53,75,1.0,37,55,1.0,40,51,32,9,15,43.0,5.0,4.0,49,160,0.4,0,0,0.0,0.0,0,0,0.0,17,45.0,5.0,4.0,52,190,0.4,2.120796
2021-06-09,10,6.3,16,5.5,15,69,2.4,43.0,53,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,42.0,5.0,4.0,49,98,0.4,0,0,0.0,0.0,0,0,0.0,17,46.0,5.0,4.0,52,180,0.4,2.115888
2021-06-09,12,6.0,16,5.5,15,69,2.4,43.0,53,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,42.0,5.0,4.0,49,100,0.4,0,0,0.0,0.0,0,0,0.0,17,44.0,5.0,4.0,52,147,0.4,2.10894
2021-06-09,14,6.3,16,5.7,15,69,2.4,42.0,54,75,2.4,42,54,73,1.0,38,50,1.1,40,52,34,9,15,46.0,5.0,4.0,51,231,0.4,0,0,0.0,0.0,0,0,0.0,18,45.0,5.0,4.0,50,100,0.4,2.118828
