Год,Месяц,День,Час,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021,8,12,6,5.8,17.0,5.6,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,47.0,3.8,3.0,52.0,101.0,0.4,27.0,45.0,3.7,3.0,52.0,127.0,0.4,0.374703
2021,8,12,8,5.7,17.0,5.5,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,45.0,3.8,3.0,50.0,101.0,0.4,27.0,42.0,3.7,3.0,49.0,127.0,0.4,0.3626595
2021,8,12,10,5.8,17.0,5.4,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,45.0,3.8,3.0,50.0,101.0,0.4,27.0,42.0,3.7,3.0,49.0,127.0,0.4,0.3679998
2021,8,12,12,5.7,17.0,5.6,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,46.0,3.8,3.0,51.0,101.0,0.4,27.0,44.0,3.7,3.0,50.0,127.0,0.4,0.3623466
2021,8,12,14,5.8,17.0,5.6,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,43.0,3.8,3.0,48.0,101.0,0.4,27.0,44.0,3.7,3.0,50.0,127.0,0.4,0.353283
2021,8,12,16,5.7,17.0,5.5,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,44.0,3.8,3.0,48.0,101.0,0.4,27.0,46.0,3.7,3.0,51.0,127.0,0.4,0.3723993
2021,8,12,18,5.8,17.0,5.6,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,43.0,3.8,3.0,47.0,101.0,0.4,27.0,45.0,3.7,3.0,51.0,127.0,0.4,0.3611601
2021,8,12,20,5.8,17.0,5.6,17.0,63.0,2.4,43.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,43.0,3.8,3.0,47.0,101.0,0.4,27.0,45.0,3.7,3.0,51.0,127.0,0.4,0.3627582
2021,8,12,22,5.7,17.0,5.5,17.0,63.0,2.4,44.0,53.0,74.0,2.4,43.0,53.0,74.0,0.7,39.0,54.0,0.7,40.0,42.0,33.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,44.0,3.8,3.0,47.0,101.0,0.4,27.0,45.0,3.7,3.0,49.0,127.0,0.4,0.3742032
2021,8,12,24,5.8,17.0,5.6,17.0,63.0,2.4,47.0,53.0,74.0,2.4,47.0,53.0,74.0,0.7,38.0,54.0,0.7,39.0,42.0,34.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,54.0,3.8,3.0,57.0,101.0,0.4,27.0,49.0,3.7,3.0,53.0,127.0,0.4,0.3623886
2021,8,13,2,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,47.0,53.0,74.0,0.7,38.0,54.0,0.7,40.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,53.0,3.8,3.0,57.0,101.0,0.4,27.0,50.0,3.7,3.0,55.0,127.0,0.4,0.3689931
2021,8,13,4,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.3639657
2021,8,13,6,5.7,17.0,5.6,17.0,63.0,2.4,47.0,53.0,74.0,2.4,47.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,57.0,127.0,0.4,0.3520944
2021,8,13,8,5.7,17.0,5.5,17.0,63.0,2.4,47.0,53.0,74.0,2.4,47.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.8,3.0,55.0,101.0,0.4,27.0,51.0,3.7,3.0,56.0,127.0,0.4,0.3643353
2021,8,13,10,5.8,17.0,5.6,17.0,65.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,76.0,0.7,39.0,54.0,0.7,42.0,54.0,37.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,53.0,4.1,3.1,57.0,157.0,0.4,30.0,48.0,4.2,3.1,54.0,211.0,0.4,0.371448
2021,8,13,12,5.8,17.0,5.7,17.0,67.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,74.0,0.8,39.0,54.0,0.8,42.0,54.0,38.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,3.2,2.6,53.0,221.0,0.4,31.0,50.0,3.4,2.6,54.0,195.0,0.4,0.3544968
2021,8,13,14,5.8,17.0,5.6,17.0,65.0,2.4,48.0,54.0,76.0,2.4,48.0,54.0,76.0,0.7,40.0,54.0,0.8,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,53.0,4.0,3.0,57.0,195.0,0.4,31.0,49.0,4.1,3.1,54.0,99.0,0.4,0.3587976
2021,8,13,16,5.7,17.0,5.6,17.0,66.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,75.0,0.8,41.0,54.0,0.8,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,47.0,4.1,3.2,52.0,123.0,0.4,31.0,50.0,4.2,3.1,56.0,141.0,0.4,0.3650178
2021,8,13,18,5.9,17.0,5.7,17.0,64.0,2.4,48.0,54.0,76.0,2.4,48.0,54.0,76.0,0.8,41.0,54.0,0.8,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,4.1,3.1,54.0,154.0,0.4,31.0,47.0,4.1,3.2,54.0,201.0,0.4,0.3562797
2021,8,13,20,5.8,17.0,5.5,17.0,64.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,41.0,54.0,0.9,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.6,3.0,56.0,124.0,0.4,31.0,47.0,3.6,2.9,53.0,187.0,0.4,0.3524556
2021,8,13,22,5.9,17.0,5.7,17.0,64.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,41.0,54.0,0.9,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.6,3.0,54.0,124.0,0.4,31.0,49.0,3.6,2.9,54.0,187.0,0.4,0.3707697
2021,8,13,24,5.8,17.0,5.5,17.0,64.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,41.0,54.0,0.9,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,3.6,3.0,52.0,124.0,0.4,31.0,48.0,3.6,2.9,54.0,187.0,0.4,0.3814629
2021,8,14,2,5.7,17.0,5.6,17.0,64.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,41.0,54.0,0.9,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,3.6,3.0,53.0,124.0,0.4,29.0,49.0,3.6,2.9,55.0,187.0,0.4,0.3684282
2021,8,14,4,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.3684366
2021,8,14,6,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.8,3.0,55.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.685072
2021,8,14,8,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,47.0,3.8,3.0,53.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.71786
2021,8,14,10,5.9,17.0,5.5,17.0,65.0,2.4,48.0,54.0,76.0,2.4,48.0,54.0,75.0,0.7,41.0,54.0,0.7,41.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,4.4,3.4,55.0,134.0,0.4,31.0,49.0,4.5,3.5,56.0,211.0,0.4,0.697028
2021,8,14,12,6.0,17.0,5.5,17.0,67.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,73.0,0.8,41.0,54.0,0.8,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.7,2.9,56.0,235.0,0.4,31.0,49.0,3.8,2.9,55.0,187.0,0.4,0.687012
2021,8,14,14,6.0,17.0,5.7,17.0,65.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,74.0,0.9,42.0,54.0,0.9,44.0,53.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.6,2.9,57.0,158.0,0.4,32.0,50.0,3.7,2.9,55.0,103.0,0.4,0.712176000000001
2021,8,14,16,6.1,17.0,5.6,17.0,67.0,2.4,48.0,54.0,73.0,2.4,48.0,54.0,72.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.3,2.7,54.0,194.0,0.4,33.0,51.0,3.4,2.8,56.0,167.0,0.4,0.702328
2021,8,14,18,5.9,17.0,5.6,17.0,66.0,2.4,48.0,54.0,73.0,2.4,48.0,54.0,70.0,0.7,42.0,54.0,0.7,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,2.8,53.0,124.0,0.4,33.0,49.0,3.9,2.9,53.0,121.0,0.4,0.691384
2021,8,14,20,5.8,17.0,5.6,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,71.0,0.8,42.0,54.0,0.8,44.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.7,2.9,54.0,100.0,0.4,32.0,50.0,3.8,2.9,55.0,156.0,0.4,0.730564
2021,8,14,22,5.7,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,71.0,0.8,42.0,54.0,0.8,44.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,3.7,2.9,54.0,100.0,0.4,32.0,48.0,3.8,2.9,53.0,156.0,0.4,0.693188
2021,8,14,24,5.8,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,71.0,0.8,42.0,54.0,0.8,44.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,3.7,2.9,54.0,100.0,0.4,32.0,48.0,3.8,2.9,53.0,156.0,0.4,0.698832
2021,8,15,2,5.9,17.0,5.6,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,71.0,0.8,42.0,54.0,0.8,44.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.7,2.9,56.0,100.0,0.4,32.0,49.0,3.8,2.9,54.0,156.0,0.4,0.706328000000001
2021,8,15,4,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.7093
2021,8,15,6,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.836215
2021,8,15,8,5.9,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,36.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.8,3.0,56.0,101.0,0.4,27.0,51.0,3.7,3.0,56.0,127.0,0.4,0.908915
2021,8,15,10,5.9,17.0,5.7,17.0,64.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,75.0,0.8,40.0,54.0,0.8,42.0,54.0,37.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,4.3,3.3,56.0,154.0,0.4,29.0,47.0,4.3,3.3,54.0,212.0,0.4,0.868070000000001
2021,8,15,12,6.0,17.0,5.5,17.0,66.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,74.0,0.6,41.0,54.0,0.6,43.0,54.0,39.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,4.0,3.0,55.0,211.0,0.4,32.0,52.0,4.2,3.0,57.0,184.0,0.4,0.860579999999999
2021,8,15,14,5.8,17.0,5.3,17.0,64.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,73.0,0.8,42.0,54.0,0.8,43.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.2,2.9,57.0,125.0,0.4,32.0,48.0,3.3,2.8,54.0,135.0,0.4,0.869055
2021,8,15,16,5.7,17.0,5.5,17.0,64.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,75.0,0.7,42.0,54.0,0.7,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.6,2.9,54.0,139.0,0.4,33.0,47.0,3.7,3.0,53.0,199.0,0.4,0.88457
2021,8,15,18,5.6,17.0,5.5,17.0,64.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,76.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.9,3.0,57.0,196.0,0.4,33.0,48.0,3.9,3.1,54.0,123.0,0.4,0.87022
2021,8,15,20,5.8,17.0,5.4,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.5,2.8,55.0,123.0,0.4,32.0,48.0,3.8,2.8,53.0,156.0,0.4,0.863565
2021,8,15,22,5.7,17.0,5.4,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.5,2.8,54.0,123.0,0.4,32.0,51.0,3.8,2.8,55.0,156.0,0.4,0.87576
2021,8,15,24,5.8,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,46.0,3.5,2.8,52.0,123.0,0.4,32.0,49.0,3.8,2.8,55.0,156.0,0.4,0.881845000000001
2021,8,16,2,5.7,17.0,5.4,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,42.0,54.0,0.9,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.5,2.8,56.0,123.0,0.4,32.0,48.0,3.8,2.8,54.0,156.0,0.4,0.862685
2021,8,16,4,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.858475
2021,8,16,6,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,3.8,3.0,54.0,127.0,0.4,30.0,51.0,3.8,3.0,56.0,164.0,0.4,0.690668
2021,8,16,8,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.8,3.0,55.0,127.0,0.4,30.0,50.0,3.8,3.0,55.0,164.0,0.4,0.695336
2021,8,16,10,5.6,17.0,5.4,17.0,63.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,75.0,0.8,40.0,54.0,0.8,42.0,54.0,37.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,48.0,3.9,3.1,53.0,184.0,0.4,31.0,48.0,4.0,3.1,55.0,211.0,0.4,0.687884
2021,8,16,12,5.9,17.0,5.4,17.0,65.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,76.0,0.6,42.0,54.0,0.6,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,54.0,4.4,3.0,57.0,136.0,0.4,32.0,53.0,4.5,3.1,57.0,185.0,0.4,0.682564
2021,8,16,14,6.0,17.0,5.6,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,42.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.7,3.0,57.0,211.0,0.4,33.0,47.0,3.9,3.0,53.0,154.0,0.4,0.682548
2021,8,16,16,5.9,17.0,5.5,17.0,64.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,74.0,0.8,43.0,54.0,0.8,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,4.1,3.1,56.0,112.0,0.4,32.0,47.0,4.1,3.2,53.0,100.0,0.4,0.700072
2021,8,16,18,5.8,17.0,5.6,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,52.0,3.4,2.8,57.0,194.0,0.4,34.0,49.0,3.5,2.8,55.0,212.0,0.4,0.688112
2021,8,16,20,5.9,17.0,5.6,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,3.6,2.8,53.0,121.0,0.4,32.0,49.0,3.7,2.9,54.0,132.0,0.4,0.710004
2021,8,16,22,5.8,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.6,2.8,54.0,121.0,0.4,32.0,48.0,3.7,2.9,53.0,132.0,0.4,0.685572
2021,8,16,24,5.8,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.6,2.8,56.0,121.0,0.4,32.0,50.0,3.7,2.9,56.0,132.0,0.4,0.679452
2021,8,17,2,5.8,17.0,5.5,17.0,66.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,51.0,3.6,2.8,56.0,121.0,0.4,32.0,49.0,3.7,2.9,55.0,132.0,0.4,0.709444
2021,8,17,4,5.7,17.0,5.5,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.710248
2021,8,17,6,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,53.0,3.8,3.0,57.0,101.0,0.4,27.0,52.0,3.7,3.0,57.0,127.0,0.4,0.710632
2021,8,17,8,5.9,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,49.0,3.7,3.0,54.0,127.0,0.4,0.692088
2021,8,17,10,5.8,17.0,5.6,17.0,65.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.8,40.0,54.0,0.8,42.0,54.0,37.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.5,2.8,54.0,139.0,0.4,31.0,49.0,3.7,2.8,54.0,193.0,0.4,0.682756
2021,8,17,12,5.8,17.0,5.5,17.0,65.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,76.0,0.8,41.0,54.0,0.8,44.0,54.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,3.9,3.1,54.0,185.0,0.4,33.0,49.0,4.0,3.1,56.0,123.0,0.4,0.69638
2021,8,17,14,5.8,17.0,5.5,17.0,63.0,2.4,48.0,54.0,74.0,2.4,48.0,54.0,74.0,1.0,42.0,54.0,1.0,44.0,54.0,42.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,49.0,4.0,3.1,54.0,215.0,0.4,33.0,51.0,3.9,3.1,57.0,189.0,0.4,0.688204
2021,8,17,16,5.9,17.0,5.5,17.0,62.0,2.4,48.0,54.0,76.0,2.4,48.0,54.0,76.0,0.9,43.0,54.0,0.9,44.0,54.0,42.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,47.0,4.1,3.3,54.0,112.0,0.4,34.0,48.0,4.1,3.3,56.0,158.0,0.4,0.717912
2021,8,17,18,5.8,17.0,5.4,17.0,64.0,2.4,48.0,54.0,75.0,2.4,48.0,54.0,75.0,0.7,43.0,54.0,0.7,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,50.0,3.5,2.7,54.0,156.0,0.4,34.0,50.0,3.8,2.8,54.0,100.0,0.4,0.697036
2021,8,17,20,5.7,17.0,5.5,17.0,62.0,2.4,49.0,54.0,75.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,51.0,3.7,3.0,55.0,100.0,0.4,32.0,48.0,3.7,3.0,55.0,211.0,0.4,0.65592
2021,8,17,22,5.8,17.0,5.6,17.0,62.0,2.4,49.0,54.0,75.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,54.0,3.7,3.0,57.0,100.0,0.4,32.0,53.0,3.7,3.0,56.0,211.0,0.4,0.641728
2021,8,17,24,5.9,17.0,5.5,17.0,62.0,2.4,49.0,54.0,75.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,48.0,3.7,3.0,55.0,100.0,0.4,32.0,46.0,3.7,3.0,53.0,211.0,0.4,0.580252
2021,8,18,2,5.7,17.0,5.4,17.0,62.0,2.4,49.0,54.0,75.0,2.4,48.0,54.0,75.0,0.9,43.0,54.0,0.9,44.0,54.0,41.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,17.0,48.0,3.7,3.0,55.0,100.0,0.4,32.0,46.0,3.7,3.0,53.0,211.0,0.4,0.704508
2021,8,18,4,5.8,17.0,5.6,17.0,63.0,2.4,48.0,53.0,74.0,2.4,48.0,53.0,74.0,0.7,38.0,54.0,0.7,41.0,42.0,40.0,9.0,27.0,49.0,3.8,3.0,54.0,101.0,0.4,16.0,50.0,3.8,3.0,54.0,101.0,0.4,27.0,50.0,3.7,3.0,56.0,127.0,0.4,0.747784
