,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1/1|P сеп. |кгс/см²,С-1/1|t жидкости |°С,С-1/1|L жидкости| см,С-1/2|P сеп. |кгс/см²,С-1/2|t жидкости |°С,С-1/2|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3/1|t жидкости|°С,С-3/1|L нефти|см,С-3/2|t жидкости|°С,С-3/2|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч,"Добыча воды за 2 ч, расч","Добыча воды за 2 ч, расч, по ТОРам",Показания влагомера,Расход пресной воды
502,2024-04-14 16:00:00,9.6,16.0,9.1,15.0,61.0,9.1,15.0,63.0,4.2,49.0,76.0,71.0,4.3,50.0,75.0,70.0,2.5,48.0,73.0,2.5,46.0,74.0,53.0,80.0,40.0,55.0,22.9,55.5,6.4,5.3,64.2,228.7,0.25,22.5,56.0,6.4,5.3,63.4,282.0,0.24,27.5,57.4,6.5,5.4,63.7,331.5,0.23,22.8490735,29.468000000000025,27.838000000000022,0.27,10.5
503,2024-04-14 18:00:00,9.7,16.0,9.2,15.0,61.0,9.2,15.0,62.0,4.2,50.0,75.0,71.0,4.2,50.0,77.0,71.0,2.4,49.0,74.0,2.4,46.0,75.0,53.0,80.0,40.0,55.0,24.9,53.4,6.4,5.3,62.3,148.7,0.25,24.6,56.2,6.4,5.3,63.2,280.7,0.24,28.9,57.3,6.4,5.4,64.1,189.5,0.23,24.223686999999995,24.017000000000003,22.806999999999995,0.227,10.5
504,2024-04-14 20:00:00,9.7,16.0,9.2,15.0,63.0,9.2,15.0,62.0,4.2,50.0,76.0,71.0,4.2,50.0,76.0,70.0,2.3,49.0,75.0,2.3,46.0,75.0,53.0,76.0,40.0,48.0,24.6,53.2,6.7,5.4,61.9,137.9,0.25,23.9,56.6,6.7,5.5,64.0,282.4,0.24,27.5,57.2,6.7,5.5,63.9,329.2,0.23,24.43077000000001,15.77999999999998,17.14999999999998,0.3,11.5
505,2024-04-14 22:00:00,9.6,16.0,9.2,15.0,61.0,9.2,14.0,62.0,4.2,50.0,76.0,72.0,4.2,50.0,76.0,72.0,2.4,48.0,77.0,2.4,45.0,71.0,53.0,72.0,40.0,40.0,23.7,54.4,6.3,5.4,63.9,326.0,0.25,23.4,53.9,6.2,5.3,61.2,273.6,0.24,26.9,53.3,6.1,5.2,60.1,127.2,0.23,23.034019500000085,13.230000000000004,11.96,0.3,12.5
506,2024-04-15 00:00:00,9.4,16.0,9.1,15.0,62.0,9.1,14.0,62.0,4.2,51.0,73.0,72.0,4.2,50.0,74.0,70.0,2.2,48.0,75.0,2.2,45.0,74.0,53.0,76.0,40.0,48.0,24.7,52.8,6.1,5.0,61.6,310.2,0.25,24.3,53.2,6.2,5.0,60.0,128.1,0.24,27.4,55.7,6.3,5.1,61.9,148.3,0.23,22.472901499999825,23.572,24.422,0.3,12.5
507,2024-04-15 02:00:00,9.5,16.0,9.2,15.0,62.0,9.2,14.0,61.0,4.2,50.0,73.0,71.0,4.2,50.0,74.0,72.0,2.3,48.0,72.0,2.2,44.0,75.0,52.0,76.0,42.0,48.0,24.2,51.3,6.3,5.2,60.4,125.0,0.25,24.2,56.4,6.4,5.2,63.8,283.7,0.24,27.2,57.8,6.5,5.4,63.9,330.6,0.23,24.963349599999997,30.051000000000023,29.11100000000002,0.3,11.0
508,2024-04-15 04:00:00,9.6,16.0,9.3,15.0,62.0,9.3,14.0,62.0,4.2,50.0,74.0,72.0,4.2,50.0,74.0,71.0,2.4,48.0,72.0,2.4,45.0,76.0,52.0,76.0,42.0,48.0,23.9,52.2,6.3,5.3,61.3,130.0,0.25,23.5,55.0,6.4,5.3,62.5,280.1,0.24,27.1,56.8,6.4,5.4,62.9,326.3,0.23,25.428020600000018,19.574999999999967,18.514999999999983,0.24,11.0
509,2024-04-15 06:00:00,9.6,16.0,9.3,15.0,61.0,9.3,14.0,61.0,4.2,51.0,75.0,72.0,4.2,50.0,75.0,72.0,2.4,48.0,73.0,2.4,44.0,76.0,52.0,83.0,40.0,51.0,23.3,53.4,6.4,5.3,62.9,164.1,0.25,22.9,51.5,6.4,5.3,59.4,214.6,0.24,26.6,53.0,6.4,5.3,59.9,125.9,0.23,25.13371499999999,28.89100000000001,28.091,0.21,11.0
510,2024-04-15 08:00:00,9.6,16.0,9.3,15.0,66.0,9.3,14.0,63.0,4.2,51.0,76.0,73.0,4.2,49.0,74.0,70.0,2.4,48.0,76.0,2.4,44.0,74.0,52.0,82.0,39.0,51.0,24.7,54.0,6.3,5.1,62.2,142.5,0.25,24.5,53.5,6.3,5.3,60.2,258.2,0.24,28.2,54.6,6.4,5.3,60.5,295.7,0.23,25.278605199999987,27.914,31.26400000000001,0.21,11.0
511,2024-04-15 10:00:00,9.5,16.0,9.1,15.0,62.0,9.1,15.0,61.0,4.2,50.0,74.0,75.0,4.3,49.0,76.0,71.0,2.2,48.0,73.0,2.2,44.0,74.0,53.0,79.0,39.0,47.0,25.1,55.7,6.4,5.2,64.2,206.5,0.25,24.8,53.5,6.4,5.4,59.9,131.2,0.24,28.2,55.7,6.9,5.6,62.1,141.9,0.23,24.525829800000125,17.45900000000001,13.559000000000005,0.21,11.0
512,2024-04-15 12:00:00,9.6,16.0,9.4,15.0,62.0,9.4,15.0,63.0,4.2,49.0,73.0,72.0,4.3,49.0,74.0,73.0,2.3,48.0,73.0,2.3,44.0,77.0,53.0,82.0,40.0,50.0,24.4,52.2,6.3,5.3,59.8,247.4,0.25,23.9,56.2,6.3,5.2,63.5,165.9,0.24,29.2,57.8,6.3,5.3,63.9,320.7,0.23,25.42533899999993,27.30199999999998,26.01199999999998,0.24,11.0
513,2024-04-15 14:00:00,9.6,16.0,9.3,15.0,64.0,9.4,15.0,62.0,4.2,50.0,75.0,71.0,4.3,49.0,76.0,73.0,2.5,48.0,75.0,2.6,44.0,75.0,53.0,85.0,41.0,58.0,23.9,52.4,6.6,5.5,60.4,119.2,0.25,23.4,55.5,6.5,5.6,62.5,272.5,0.24,28.9,56.6,6.5,5.4,62.6,317.5,0.23,24.06844940000001,21.328999999999997,20.139000000000017,0.3,11.0
514,2024-04-15 16:00:00,9.7,16.0,9.4,16.0,60.0,9.4,15.0,61.0,4.2,50.0,76.0,73.0,4.3,50.0,74.0,74.0,2.5,49.0,75.0,2.5,44.0,76.0,53.0,73.0,40.0,46.0,24.7,54.9,6.5,5.5,62.6,143.9,0.25,23.4,53.7,6.5,5.5,60.9,261.0,0.24,29.3,53.8,6.4,5.4,60.1,279.2,0.23,26.60356700000004,21.97699999999999,20.286999999999992,0.27,11.0
515,2024-04-15 18:00:00,9.7,16.0,9.4,16.0,60.0,9.5,15.0,62.0,4.3,50.0,74.0,73.0,4.3,50.0,75.0,74.0,2.2,48.0,75.0,2.3,44.0,73.0,52.0,73.0,41.0,46.0,23.9,51.7,6.7,5.6,59.8,184.2,0.25,23.4,55.4,6.8,5.7,62.5,268.5,0.24,27.8,56.7,6.7,5.6,63.0,311.6,0.23,25.292432199999997,24.322000000000003,24.24200000000001,0.27,11.0
516,2024-04-15 20:00:00,9.6,16.0,9.3,15.0,60.0,9.3,15.0,62.0,4.2,50.0,74.0,73.0,4.2,50.0,75.0,73.0,2.3,48.0,73.0,2.4,43.0,75.0,52.0,73.0,41.0,46.0,23.7,52.9,6.5,5.4,61.1,125.4,0.25,23.5,54.7,6.5,5.3,62.2,272.2,0.24,28.0,54.2,6.4,5.3,60.6,300.1,0.23,25.601570400000124,22.74200000000001,22.352000000000004,0.27,11.0
517,2024-04-15 22:00:00,9.6,16.0,9.3,15.0,61.0,9.3,15.0,62.0,4.2,50.0,75.0,72.0,4.2,50.0,74.0,74.0,2.4,48.0,77.0,2.4,44.0,72.0,52.0,73.0,41.0,46.0,23.1,55.1,6.5,5.3,63.9,317.5,0.25,22.9,55.4,6.4,5.3,63.5,170.3,0.24,27.3,56.8,6.4,5.3,63.8,190.4,0.23,24.867649999999838,21.15499999999998,20.274999999999995,0.27,11.0
518,2024-04-16 00:00:00,9.8,16.0,9.4,15.0,62.0,9.4,15.0,63.0,4.2,50.0,75.0,71.0,4.2,50.0,74.0,72.0,2.4,48.0,77.0,2.4,44.0,72.0,52.0,79.0,41.0,47.0,24.3,53.6,6.2,5.2,61.3,303.96,0.25,24.1,56.2,6.3,5.3,63.2,275.8,0.24,28.5,58.7,6.5,5.4,64.6,227.2,0.23,26.519096600000207,27.459000000000017,24.389000000000006,0.3,11.0
519,2024-04-16 02:00:00,9.6,16.0,9.2,15.0,61.0,9.2,15.0,62.0,4.2,51.0,75.0,73.0,4.2,50.0,73.0,72.0,2.4,48.0,75.0,2.4,45.0,73.0,52.0,73.0,42.0,45.0,24.3,52.8,6.4,5.4,61.5,132.4,0.25,23.9,52.6,6.4,5.4,60.7,129.0,0.24,28.1,53.1,6.5,5.4,59.9,130.5,0.23,27.84166749999973,14.131999999999984,15.12199999999999,0.3,11.0
520,2024-04-16 04:00:00,9.7,16.0,9.3,15.0,60.0,9.2,15.0,61.0,4.2,50.0,75.0,72.0,4.2,50.0,74.0,72.0,2.4,48.0,76.0,2.4,45.0,75.0,53.0,75.0,42.0,46.0,23.9,52.6,6.4,5.3,60.9,127.8,0.25,23.7,54.5,6.3,5.5,62.8,142.8,0.24,28.0,54.3,6.6,5.5,60.3,297.5,0.23,28.074120000000104,24.956000000000003,23.686000000000007,0.21,11.0
521,2024-04-16 06:00:00,9.6,16.0,9.2,15.0,61.0,9.2,15.0,62.0,4.2,50.0,74.0,72.0,4.2,50.0,75.0,74.0,2.2,48.0,74.0,2.2,45.0,74.0,53.0,73.0,42.0,45.0,24.1,54.0,6.5,5.4,62.5,313.5,0.25,23.4,53.4,6.4,5.4,60.7,265.3,0.24,27.6,56.6,6.5,5.5,63.3,325.1,0.23,27.522635000000054,24.74600000000001,22.40600000000001,0.21,11.0
522,2024-04-16 08:00:00,9.6,16.0,9.2,15.0,61.0,9.3,15.0,63.0,4.2,50.0,77.0,74.0,4.3,50.0,76.0,76.0,2.5,48.0,75.0,2.5,46.0,70.0,53.0,80.0,42.0,51.0,23.5,56.0,6.7,5.6,64.5,203.7,0.25,22.9,52.2,6.7,5.5,60.0,244.2,0.24,27.8,56.7,6.6,5.4,63.5,189.5,0.23,27.30045000000012,25.245000000000005,25.035,0.3,11.0
523,2024-04-16 10:00:00,9.6,16.0,9.2,15.0,92.0,9.3,15.0,63.0,4.2,50.0,75.0,72.0,4.3,50.0,76.0,73.0,2.5,49.0,76.0,2.6,47.0,73.0,54.0,79.0,42.0,50.0,24.7,57.3,6.4,5.3,64.5,247.2,0.25,24.3,53.1,6.5,5.4,60.7,122.4,0.24,29.5,57.2,6.6,5.5,63.4,319.5,0.23,28.20639499999994,20.80300000000001,19.952999999999992,0.3,11.0
524,2024-04-16 12:00:00,9.8,16.0,9.3,16.0,63.0,9.4,16.0,63.0,4.2,50.0,75.0,73.0,4.3,50.0,74.0,72.0,2.4,49.0,76.0,2.4,47.0,71.0,54.0,76.0,42.0,48.0,24.4,53.9,6.7,5.5,60.5,112.2,0.25,23.8,55.7,6.7,5.6,62.9,268.4,0.24,29.8,53.0,6.7,5.5,59.8,116.2,0.23,28.57630249999985,26.25100000000002,24.57100000000001,0.27,11.0
525,2024-04-16 14:00:00,9.6,16.0,9.2,16.0,64.0,9.3,16.0,60.0,4.2,50.0,75.0,72.0,4.3,50.0,76.0,72.0,2.4,50.0,71.0,2.4,48.0,71.0,54.0,76.0,43.0,48.0,24.4,55.2,6.3,5.3,61.8,295.2,0.25,24.0,52.3,6.3,5.2,59.77,169.8,0.24,30.5,56.5,6.4,5.4,63.0,156.8,0.23,31.04457250000006,19.657000000000014,24.137000000000008,0.27,11.0
526,2024-04-16 16:00:00,9.7,16.0,9.2,16.0,60.0,9.2,16.0,61.0,4.3,50.0,76.0,72.0,4.4,50.0,74.0,77.0,2.5,49.0,74.0,2.5,47.0,75.0,54.0,78.0,42.0,51.0,24.4,54.2,6.9,5.7,60.9,115.2,0.25,23.9,56.4,6.9,5.8,64.1,190.4,0.24,29.7,55.9,6.4,5.4,64.2,308.8,0.23,23.45393,17.68,15.519999999999987,0.18,11.0
527,2024-04-16 18:00:00,9.8,16.0,9.3,16.0,62.0,9.4,16.0,62.0,4.2,51.0,76.0,71.0,4.2,50.0,74.0,73.0,2.3,49.0,74.0,2.3,46.0,75.0,53.0,82.0,42.0,52.0,23.2,56.0,6.1,5.2,63.5,178.2,0.25,22.7,52.5,6.1,5.3,59.71,182.4,0.24,28.0,55.0,6.2,5.3,61.2,136.5,0.23,28.29417750000001,24.679,18.929,0.18,11.0
528,2024-04-16 20:00:00,9.8,16.0,9.3,16.0,61.0,9.3,15.0,63.0,4.2,50.0,74.0,71.0,4.2,50.0,74.0,71.0,2.4,49.0,75.0,2.4,46.0,75.0,53.0,82.0,42.0,52.0,24.1,53.3,6.1,5.2,61.8,306.1,0.25,23.8,56.9,6.1,5.2,63.8,279.9,0.24,28.1,57.2,6.2,5.2,62.9,325.4,0.23,34.1445250000001,30.213999999999977,31.944000000000003,0.18,11.0
529,2024-04-16 22:00:00,9.7,16.0,9.3,16.0,60.0,9.3,15.0,63.0,4.2,51.0,76.0,72.0,4.2,50.0,75.0,72.0,2.4,49.0,76.0,2.4,46.0,73.0,53.0,82.0,42.0,52.0,24.5,52.7,6.0,5.1,60.5,119.7,0.23,24.2,53.9,6.1,5.2,61.2,267.2,0.24,28.4,53.8,6.1,5.2,60.0,274.2,0.23,21.92509,19.22399999999999,17.55400000000001,0.18,11.0
530,2024-04-17 00:00:00,9.5,16.0,9.2,16.0,61.0,9.2,15.0,61.0,4.2,50.0,75.0,71.0,4.2,50.0,74.0,71.0,2.3,48.0,74.0,2.3,46.0,74.0,53.0,78.0,40.0,47.0,24.5,53.0,6.1,5.2,61.1,131.9,0.24,23.9,53.1,6.5,5.4,60.3,260.9,0.24,27.7,54.0,6.1,5.4,60.5,134.1,0.23,27.50062000000001,23.465,21.835,0.3,10.0
531,2024-04-17 02:00:00,9.6,16.0,9.3,15.0,62.0,9.3,15.0,62.0,4.2,50.0,74.0,72.0,4.2,50.0,74.0,72.0,2.4,48.0,75.0,2.4,46.0,75.0,53.0,78.0,40.0,47.0,24.1,54.9,6.2,5.3,64.1,211.9,0.24,23.8,57.3,6.5,5.4,63.3,162.8,0.24,27.4,57.6,6.2,5.4,64.0,330.9,0.23,28.822239999999987,24.64099999999999,40.961,0.3,11.0
532,2024-04-17 04:00:00,9.7,16.0,9.2,15.0,61.0,9.2,15.0,61.0,4.2,50.0,75.0,72.0,4.2,49.0,75.0,72.0,2.3,49.0,75.0,2.3,46.0,73.0,53.0,80.0,40.0,49.0,23.6,55.0,6.3,5.2,64.6,286.1,0.24,24.6,57.3,6.3,5.2,64.5,242.5,0.24,28.4,57.1,6.3,5.2,62.8,324.7,0.24,30.2088599999998,21.26899999999999,32.139,0.21,11.0
533,2024-04-17 06:00:00,9.6,16.0,9.2,15.0,60.0,9.2,15.0,61.0,4.2,49.0,74.0,71.0,4.2,50.0,74.0,71.0,2.2,49.0,75.0,2.2,46.0,73.0,53.0,78.0,40.0,47.0,24.3,51.7,6.5,5.4,60.0,122.0,0.24,24.0,53.8,6.5,5.4,61.1,271.2,0.24,28.1,53.7,6.4,5.3,60.1,127.2,0.24,28.12532000000028,30.497000000000007,43.70700000000001,0.21,11.0
534,2024-04-17 08:00:00,9.8,16.0,9.2,16.0,62.0,9.3,15.0,63.0,4.2,51.0,74.0,72.0,4.3,50.0,75.0,73.0,2.4,49.0,74.0,2.4,47.0,73.0,54.0,77.0,42.0,47.0,23.7,53.7,6.5,5.3,61.1,127.0,0.24,23.2,53.3,6.6,5.3,60.4,259.0,0.24,28.1,53.7,6.4,5.3,60.1,127.2,0.24,28.69683999999971,18.197000000000003,33.77699999999999,0.18,11.0
535,2024-04-17 10:00:00,9.8,16.0,9.3,16.0,63.0,9.3,15.0,61.0,4.2,51.0,75.0,72.0,4.3,50.0,73.0,70.0,2.4,49.0,75.0,2.4,47.0,74.0,54.0,78.0,42.0,50.0,25.0,54.9,6.1,5.2,62.0,130.9,0.24,24.8,52.9,6.4,5.3,59.8,184.0,0.24,30.5,58.3,6.6,5.4,64.4,185.6,0.24,28.03231499999999,21.722999999999985,32.083,0.18,11.0
536,2024-04-17 12:00:00,9.6,16.0,9.3,16.0,63.0,9.3,16.0,61.0,4.2,50.0,73.0,72.0,4.3,50.0,74.0,73.0,2.5,48.0,74.0,2.5,47.0,73.0,54.0,80.0,42.0,51.0,24.0,55.8,6.6,5.4,63.3,162.2,0.24,23.5,55.8,6.7,5.6,63.9,166.2,0.24,29.6,55.7,6.7,5.6,61.8,313.7,0.24,28.684490000000043,17.717,31.36699999999999,0.24,11.0
537,2024-04-17 14:00:00,9.4,16.0,9.2,16.0,63.0,9.3,16.0,63.0,4.3,50.0,74.0,72.0,4.3,50.0,73.0,69.0,2.5,49.5,75.0,2.3,48.0,73.0,53.6,82.0,44.0,53.0,24.8,56.2,6.9,5.5,62.9,307.2,0.24,24.3,55.4,6.9,5.5,62.3,266.5,0.24,30.9,53.2,7,5.7,59.5,168.3,0.24,28.931110000000185,22.463,35.883,0.24,11.0
538,2024-04-17 16:00:00,9.8,16.0,9.4,17.0,61.0,9.4,17.0,62.0,4.2,51.0,75.0,70.0,4.3,50.0,73.0,70.0,2.4,50.0,75.0,2.4,48.0,73.0,54.0,77.0,44.0,48.0,24.5,55.4,5.9,5.1,61.4,119.9,0.24,24.2,54.4,6.0,5.0,61.5,123.3,0.24,31.4,57.6,6,5.1,63.9,172.8,0.24,26.88803999999961,22.06600000000001,36.166,0.24,11.0
539,2024-04-17 18:00:00,9.6,16.0,9.4,17.0,62.0,9.4,16.0,63.0,4.2,50.0,75.0,70.0,4.3,50.0,73.0,70.0,2.6,50.0,76.0,2.6,49.0,72.0,52.0,70.0,43.0,43.0,25.3,56.2,6.3,5.2,63.2,156.8,0.24,25.0,56.3,6.4,5.4,63.0,267.5,0.24,31.5,57.4,6.5,5.3,63.3,318.2,0.24,31.446425,21.953000000000003,21.40300000000001,0.24,11.0
540,2024-04-17 20:00:00,9.5,16.0,9.2,17.0,62.0,9.2,16.0,63.0,4.2,50.0,75.0,71.0,4.2,50.0,73.0,71.0,2.2,50.0,76.0,2.2,49.0,73.0,52.0,75.0,43.0,45.0,24.8,53.3,6.4,5.4,60.1,260.3,0.27,24.3,53.3,6.4,5.4,61.1,123.2,0.24,30.1,53.9,6.5,5.4,60.4,123.5,0.24,27.78598000000001,28.25199999999999,27.262,0.24,11.0
541,2024-04-17 22:00:00,9.6,16.0,9.3,17.0,61.0,9.3,16.0,62.0,4.2,50.0,76.0,72.0,4.2,50.0,75.0,72.0,2.3,50.0,74.0,2.3,48.0,74.0,52.0,78.0,43.0,50.0,24.9,55.9,6.5,5.5,62.8,140.5,0.27,24.2,55.1,6.5,5.5,62.4,267.9,0.24,29.9,57.3,6.5,5.5,64.0,200.7,0.24,28.702065000000008,20.827,18.191999999999997,0.12,11.0
542,2024-04-18 00:00:00,9.5,16.0,9.2,17.0,62.0,9.3,16.0,63.0,4.2,50.0,75.0,73.0,4.2,50.0,74.0,71.0,2.3,50.0,75.0,2.2,47.0,75.0,53.8,77.0,43.0,45.0,25.3,56.9,6.6,5.4,63.7,171.2,0.24,24.3,53.7,6.7,5.5,60.3,255.9,0.24,29.8,56.5,6.5,5.4,63.3,156.3,0.24,28.60222000000025,20.383,20.27799999999999,0.12,11.0
543,2024-04-18 02:00:00,9.6,16.0,9.3,16.0,62.0,9.3,16.0,62.0,4.2,51.0,74.0,72.0,4.2,50.0,73.0,72.0,2.3,49.0,75.0,2.3,47.0,75.0,53.0,78.0,40.0,47.0,24.4,53.1,6.4,5.4,60.0,115.7,0.24,23.6,55.4,6.5,5.4,63.5,166.2,0.24,29.1,59.8,6.4,5.4,59.8,275.8,0.24,38.32187499999995,18.58500000000003,32.67500000000002,0.12,11.0
544,2024-04-18 04:00:00,9.6,16.0,9.3,16.0,62.0,9.3,16.0,62.0,4.2,51.0,75.0,71.0,4.2,50.0,75.0,71.0,2.4,49.0,75.0,2.4,48.0,75.0,53.0,78.0,40.0,47.0,25.5,53.8,6.4,5.4,60.3,117.1,0.24,25.1,57.1,6.5,5.4,64.1,176.4,0.24,30.3,59.6,6.4,5.4,59.6,206.9,0.24,37.2125000000004,20.761,34.41099999999999,0.18,11.0
545,2024-04-18 06:00:00,9.5,16.0,9.2,16.0,61.0,9.3,16.0,61.0,4.2,50.0,74.0,72.0,4.2,50.0,74.0,72.0,2.3,48.0,76.0,2.2,48.0,75.0,53.0,79.0,42.0,49.0,24.2,54.3,6.5,5.3,61.9,131.5,0.24,23.8,55.8,6.5,5.4,62.9,273.2,0.24,29.1,55.3,6.5,5.5,62.2,149.2,0.24,37.73074999999949,27.127,40.40700000000001,0.15,11.0
546,2024-04-18 08:00:00,9.6,16.0,9.3,16.0,62.0,9.4,16.0,62.0,4.3,50.0,75.0,74.0,4.3,50.0,73.0,73.0,2.4,49.0,74.0,2.5,47.0,72.0,53.0,75.0,42.0,46.0,24.7,54.5,6.7,5.6,62.2,132.3,0.24,24.3,55.5,6.7,5.5,62.6,270.0,0.24,29.7,55.1,6.6,5.6,62.0,137.5,0.24,34.978500000000395,22.317000000000007,34.207,0.21,11.0
547,2024-04-18 10:00:00,9.7,16.0,6.1,16.0,62.0,9.1,16.0,62.0,4.2,50.0,76.0,70.0,4.3,50.0,73.0,71.0,2.6,49.0,74.0,2.7,47.0,74.0,53.0,72.0,42.0,48.0,23.7,55.6,6.5,5.4,63.4,306.2,0.24,23.3,51.6,6.5,5.4,59.5,225.4,0.24,29.7,56.9,6.6,5.5,63.5,320.8,0.24,36.89762499999972,22.88900000000001,37.899,0.21,11.0
548,2024-04-18 12:00:00,9.5,16.0,9.2,16.0,63.0,9.3,16.0,62.0,4.3,51.0,76.0,72.0,4.3,50.0,73.0,70.0,2.6,49.0,74.0,2.6,47.0,75.0,54.0,79.0,43.0,51.0,24.6,53.5,6.6,5.5,59.8,169.5,0.24,24.2,54.6,6.6,5.4,62.3,144.5,0.24,31.5,55.5,6.6,5.5,61.5,308.2,0.24,37.52599999999964,20.206000000000003,33.466,0.21,11.0
549,2024-04-18 14:00:00,9.6,16.0,9.3,17.0,62.0,9.3,17.0,62.0,4.3,51.0,76.0,73.0,4.3,50.0,76.0,73.0,2.3,50.0,74.0,2.4,48.0,72.0,54.0,81.0,43.0,49.0,26.0,56.6,6.4,5.2,62.3,131.9,0.24,25.6,56.5,6.4,5.3,62.5,265.5,0.24,33.0,54.5,6.5,5.2,60.0,115.4,0.24,38.236625000000174,22.493999999999986,37.914,0.21,11.0
550,2024-04-18 16:00:00,9.8,17.0,9.3,17.0,63.0,9.3,18.0,62.0,4.2,50.0,74.0,70.0,4.3,50.0,75.0,70.0,2.6,50.0,75.0,2.7,48.0,73.0,54.0,81.0,44.0,52.0,24.4,57.2,6.2,5.2,63.5,304.0,0.24,24.0,52.33,6.4,5.4,59.8,141.4,0.24,31.8,55.8,6.5,5.4,62.2,141.8,0.24,37.53225000000003,20.62699999999999,34.027,0.21,11.0
551,2024-04-18 18:00:00,9.8,16.0,9.2,17.0,63.0,9.3,17.0,63.0,4.2,50.0,76.0,72.0,4.3,50.0,73.0,74.0,2.4,50.0,76.0,2.4,48.0,72.0,54.0,81.0,44.0,51.0,24.8,55.6,6.5,5.3,61.7,124.8,0.24,24.3,56.3,6.6,5.4,63.8,167.2,0.24,31.0,56.9,6.7,5.6,63.0,316.2,0.24,37.81600000000003,24.487000000000023,22.417000000000016,0.21,10.0
552,2024-04-18 20:00:00,9.8,16.0,9.3,17.0,61.0,9.3,17.0,62.0,4.2,50.0,76.0,71.0,4.3,50.0,73.0,70.0,2.4,50.0,73.0,2.4,48.0,74.0,54.0,79.0,43.0,50.0,25.1,56.8,6.2,5.2,64.2,304.7,0.24,24.9,56.7,6.2,5.2,63.4,272.9,0.24,30.9,53.9,6.2,5.2,60.1,270.9,0.24,37.269000000000005,28.37299999999999,26.983,0.3,10.0
553,2024-04-18 22:00:00,9.7,16.0,9.2,17.0,63.0,9.2,17.0,62.0,4.2,51.0,75.0,73.0,4.3,50.0,75.0,73.0,2.2,50.0,73.0,2.2,47.0,73.0,54.0,76.0,43.0,48.0,25.5,55.0,6.3,5.3,61.3,124.4,0.24,24.9,53.5,6.4,5.4,60.3,245.1,0.24,31.1,58.7,6.4,5.4,64.3,252.3,0.24,37.3582499999998,20.759,18.829,0.24,10.0
554,2024-04-19 00:00:00,9.6,16.0,9.1,16.0,61.0,9.1,16.0,63.0,4.3,51.0,75.0,73.0,4.3,50.0,74.0,72.0,2.3,50.0,74.0,2.3,47.0,74.0,54.0,76.0,43.0,48.0,24.5,57.1,6.4,5.4,64.0,193.3,0.24,23.9,53.7,6.5,5.4,61.6,129.8,0.24,29.9,54.5,6.5,5.5,60.8,300.4,0.24,39.54012500000033,29.128000000000007,27.388,0.27,10.0
555,2024-04-19 02:00:00,9.6,16.0,9.3,16.0,62.0,9.3,16.0,62.0,4.2,51.0,74.0,71.0,4.2,50.0,73.0,72.0,2.4,49.0,74.0,2.4,47.0,74.0,53.0,81.0,42.0,52.0,25.3,53.8,6.2,5.2,60.4,114.9,0.24,24.9,55.5,6.1,5.2,62.1,135.8,0.24,30.7,55.5,6.2,5.2,61.1,126.1,0.24,28.974420000000134,5.910000000000025,18.480000000000015,0.27,10.0
556,2024-04-19 04:00:00,9.6,16.0,9.3,16.0,63.0,9.3,16.0,64.0,4.2,50.0,75.0,72.0,4.3,50.0,73.0,71.0,2.4,50.0,74.0,2.4,47.0,75.0,53.0,76.0,42.0,48.0,25.5,54.8,6.5,5.3,62.1,140.2,0.24,25.1,57.5,6.4,5.3,64.4,239.2,0.24,30.4,57.0,6.5,5.4,63.4,167.2,0.24,27.547740000000186,28.485,38.975,0.27,10.0
557,2024-04-19 06:00:00,9.6,16.0,9.3,16.0,62.0,9.3,16.0,62.0,4.3,50.0,75.0,72.0,4.3,50.0,73.0,72.0,2.4,49.0,74.0,2.4,47.0,75.0,53.0,81.0,42.0,52.0,24.1,56.0,6.5,5.4,63.6,177.0,0.24,23.5,55.1,6.5,5.5,63.7,273.1,0.24,29.3,56.1,6.5,5.4,63.1,169.4,0.24,26.372969999999786,22.987999999999992,36.328,0.21,10.0
