,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды,Добыча воды за 2ч,Показания влагомера
1325,2022-04-25 00:00:00,5.5,14.0,5.0,14.0,65.0,3,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.1,45.7,3.8,3.1,53.5,137.5,0.2,134.0,43.885,0.0,35.0,8.3,0.5584560000000002,0.23
1326,2022-04-25 02:00:00,5.5,14.0,5.0,14.0,65.0,3,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.2,46.4,3.8,3.1,53.3,24.1,0.2,154.0,52.515,0.0,35.0,8.3,0.7389480000000005,0.23
1327,2022-04-25 04:00:00,5.5,14.0,5.0,14.0,65.0,3,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.1,47.4,3.8,3.1,54.2,141.3,0.2,173.0,60.687,0.0,35.0,8.3,0.6859699999999995,0.24
1328,2022-04-25 06:00:00,5.5,14.0,5.0,14.0,65.0,3,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.1,46.4,3.8,3.1,52.9,238.0,0.2,194.0,69.525,0.0,35.0,8.3,0.6790200000000002,0.22
1329,2022-04-25 08:00:00,5.5,14.0,5.0,14.0,65.0,3,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.5,49.5,3.8,3.1,55.8,243.3,0.2,214.0,77.582,0.0,35.0,8.3,0.6710900000000004,0.23
1330,2022-04-25 10:00:00,5.5,14.0,5.5,14.0,65.0,4.5,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.6,49.3,3.8,3.1,55.6,152.0,0.2,103.0,30.813,0.0,35.0,8.3,0.6431500000000006,0.25
1331,2022-04-25 12:00:00,5.5,14.0,5.5,14.0,65.0,4.5,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.7,48.1,3.8,3.1,54.4,238.0,0.2,125.0,40.033,0.0,35.0,8.3,0.6208499999999993,0.21
1332,2022-04-25 14:00:00,5.5,14.0,5.5,14.0,65.0,4.5,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,46.1,3.8,3.1,52.2,229.6,0.2,141.0,46.899,0.0,35.0,8.4,0.63103,0.22
1333,2022-04-25 16:00:00,5.5,14.0,5.5,14.0,65.0,4.5,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,49.3,3.8,3.1,56.0,209.0,0.2,168.0,58.546,0.0,35.0,9.0,0.6329999999999998,0.24
1334,2022-04-25 18:00:00,5.8,14.0,5.5,14.0,65.0,4.5,49.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,48.4,5.4,4.8,55.3,240.9,0.2,188.0,67.031,0.0,35.0,9.0,0.62704,0.24
1335,2022-04-25 20:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,46.1,5.4,4.8,52.3,231.9,0.2,209.0,75.611,0.0,35.0,9.0,0.6384800000000002,0.23
1336,2022-04-25 22:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,45.1,5.4,4.8,51.7,195.6,0.2,93.0,26.761,0.0,35.0,7.2,0.6030299999999997,0.23
1337,2022-04-26 00:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,49.8,5.4,4.8,55.9,242.6,0.2,115.0,35.8,0.0,35.0,9.0,0.6269900000000002,0.24
1338,2022-04-26 02:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,49.1,5.4,4.8,54.5,242.2,0.2,137.0,45.176,0.0,35.0,9.0,0.6054099999999998,0.23
1339,2022-04-26 04:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,45.7,5.4,4.8,51.8,227.8,0.2,162.0,55.967,0.0,35.0,9.0,0.7407360000000002,0.23
1340,2022-04-26 06:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,49.3,5.4,4.8,55.6,243.1,0.2,184.0,65.353,0.0,35.0,9.0,0.7047599999999999,0.24
1341,2022-04-26 08:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.8,49.9,5.4,4.8,55.7,147.4,0.2,108.0,32.877,0.0,35.0,9.5,0.7321679999999994,0.22
1342,2022-04-26 10:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,47.3,5.4,4.8,54.1,237.5,0.2,134.0,43.885,0.0,35.0,9.0,0.7270440000000004,0.23
1343,2022-04-26 12:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,44.7,5.4,4.8,51.4,203.3,0.2,154.0,52.515,0.0,35.0,9.0,0.7317359999999998,0.24
1344,2022-04-26 14:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.3,5.4,4.8,53.3,131.0,0.2,176.0,61.966,0.0,35.0,9.0,0.6909240000000006,0.22
1345,2022-04-26 16:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,49.2,5.4,4.8,55.5,237.5,0.2,90.0,25.567,0.0,35.0,9.0,0.6976679999999997,0.23
1346,2022-04-26 18:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,47.1,5.4,4.8,54.0,134.8,0.2,115.0,35.8,0.0,35.0,9.4,0.7273560000000002,0.21
1347,2022-04-26 20:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.2,5.4,4.8,52.5,127.3,0.2,140.0,46.468,0.0,35.0,9.4,0.7482239999999998,0.22
1348,2022-04-26 22:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.6,5.4,4.8,55.0,144.3,0.2,162.0,55.967,0.0,35.0,9.8,0.7433999999999996,0.22
1349,2022-04-27 00:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,48.5,5.4,4.8,54.7,241.2,0.2,183.0,64.932,0.0,35.0,9.0,0.7326960000000006,0.23
1350,2022-04-27 02:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,47.0,5.4,4.8,52.7,232.6,0.2,208.0,75.213,0.0,35.0,9.0,0.5372099999999995,0.23
1351,2022-04-27 04:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.6,5.4,4.8,56.0,183.5,0.2,102.0,30.403,0.0,35.0,9.0,0.6000900000000005,0.24
1352,2022-04-27 06:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.8,5.4,4.8,55.5,240.5,0.2,128.0,41.314,0.0,35.0,9.5,0.5982500000000005,0.23
1353,2022-04-27 08:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,45.4,5.4,4.8,52.2,126.0,0.2,149.0,50.354,0.0,35.0,9.5,0.600979999999999,0.21
1354,2022-04-27 10:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,19.1,47.1,5.4,4.8,53.6,131.3,0.2,172.0,60.26,0.0,35.0,9.5,0.5843300000000005,0.24
1355,2022-04-27 12:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.2,48.9,5.4,4.8,55.0,234.4,0.2,197.0,70.761,0.0,35.0,9.5,0.7204200000000003,0.25
1356,2022-04-27 14:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,49.4,5.4,4.8,55.3,234.0,0.2,83.0,22.827,0.0,35.0,9.0,0.6130999999999994,0.23
1357,2022-04-27 16:00:00,5.8,14.0,5.5,14.0,65.0,4.5,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.2,5.4,4.8,52.7,125.2,0.2,111.0,34.125,0.0,35.0,9.5,0.3846400000000004,0.24
1358,2022-04-27 18:00:00,5.8,14.0,5.5,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,45.6,5.4,4.8,52.2,126.4,0.2,135.0,44.315,0.0,35.0,9.5,0.4144999999999998,0.24
1359,2022-04-27 20:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.6,5.4,4.8,54.2,136.1,0.2,160.0,55.105,0.0,35.0,9.7,0.5606199999999998,0.22
1360,2022-04-27 22:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.0,5.4,4.8,54.2,133.1,0.2,182.0,64.51,0.0,35.0,9.8,0.39212,0.23
1361,2022-04-28 00:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.8,5.4,4.8,55.2,238.9,0.2,203.0,73.205,0.0,35.0,9.2,0.5788400000000005,0.23
1362,2022-04-28 02:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.3,5.4,4.8,53.7,237.1,0.2,195.0,69.938,0.0,35.0,9.2,0.16692,0.23
1363,2022-04-28 04:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.7,5.4,4.8,54.2,238.7,0.2,114.0,35.38,0.0,35.0,9.2,0.5666700000000002,0.24
1364,2022-04-28 06:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.2,5.4,4.8,51.7,192.4,0.2,136.0,44.745,0.0,35.0,9.2,0.5857500000000002,0.22
1365,2022-04-28 08:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,48.2,5.4,4.8,54.8,140.2,0.2,159.0,54.673,0.0,35.0,9.2,0.58666,0.24
1366,2022-04-28 10:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,50.1,5.4,4.8,56.1,211.5,0.2,182.0,64.51,0.0,35.0,9.2,0.4706599999999997,0.23
1367,2022-04-28 12:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,46.4,5.4,4.8,52.6,230.2,0.2,86.0,23.993,0.0,35.0,9.4,0.6714000000000001,0.21
1368,2022-04-28 14:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,48.7,5.4,4.8,54.8,236.5,0.2,111.0,34.125,0.0,35.0,9.7,0.3915000000000003,0.2
1369,2022-04-28 16:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,47.0,5.4,4.8,52.4,230.4,0.2,134.0,43.885,0.0,35.0,9.7,0.4030799999999991,0.22
1370,2022-04-28 18:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.0,5.4,4.8,54.4,239.1,0.2,156.0,53.379,0.0,35.0,9.7,0.5799400000000002,0.22
1371,2022-04-28 20:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.9,5.4,4.8,53.5,239.4,0.2,179.0,63.24,0.0,35.0,9.7,0.5675800000000001,0.23
1372,2022-04-28 22:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.0,5.4,4.8,52.7,237.6,0.2,149.0,50.354,0.0,35.0,9.5,0.5662799999999997,0.22
1373,2022-04-29 00:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.1,5.4,4.8,53.9,133.6,0.2,107.0,32.462,0.0,35.0,9.5,0.5854700000000003,0.23
1374,2022-04-29 02:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.5,5.4,4.8,54.9,149.0,0.2,128.0,41.314,0.0,35.0,9.5,0.170478,0.23
1375,2022-04-29 04:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,50.0,5.4,4.8,55.7,248.5,0.2,152.0,51.651,0.0,35.0,9.5,0.171759,0.22
1376,2022-04-29 06:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.5,5.4,4.8,54.2,244.7,0.2,176.0,61.966,0.0,35.0,9.5,0.1697190000000001,0.24
1377,2022-04-29 08:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,47.6,5.4,4.8,54.1,243.7,0.2,198.0,71.171,0.0,35.0,9.5,0.1800749999999999,0.23
1378,2022-04-29 10:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,44.8,5.4,4.8,51.7,169.1,0.2,209.0,75.611,0.0,35.0,9.5,0.1802550000000002,0.22
1379,2022-04-29 12:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,46.7,5.4,4.8,52.4,236.7,0.2,85.0,23.603,0.0,35.0,9.5,0.1994309999999998,0.25
1380,2022-04-29 14:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.5,5.4,4.8,51.8,192.3,0.2,133.0,43.456,0.0,35.0,9.5,0.151551,0.24
1381,2022-04-29 16:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,50.1,5.4,4.8,55.1,140.5,0.2,160.0,55.105,0.0,35.0,9.6,0.1558649999999999,0.22
1382,2022-04-29 18:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.0,5.4,4.8,52.9,244.2,0.2,182.0,64.51,0.0,35.0,10.0,0.1845360000000001,0.24
1383,2022-04-29 20:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.3,5.4,4.8,56.1,242.4,0.2,207.0,74.814,0.0,35.0,10.0,0.173487,0.23
1384,2022-04-29 22:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,15.0,0,0.0,0.0,0.0,0,0,0.0,14.9,47.7,5.4,4.8,53.7,245.7,0.2,100.0,29.586,0.0,35.0,10.0,0.166722,0.23
1385,2022-04-30 00:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,46.7,5.4,4.8,52.0,228.3,0.2,125.0,40.033,0.0,35.0,9.5,0.1876619999999999,0.23
1386,2022-04-30 04:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,50.0,5.4,4.8,56.1,235.0,0.2,168.0,58.546,0.0,35.0,9.5,0.1871249999999998,0.24
1387,2022-04-30 06:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,48.2,5.4,4.8,54.7,247.2,0.2,191.0,68.282,0.0,35.0,9.5,0.1672200000000001,0.24
1388,2022-04-30 08:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,46.4,5.4,4.8,53.1,240.2,0.2,214.0,77.582,0.0,35.0,9.5,0.1839599999999999,0.23
1389,2022-04-30 10:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,14.9,48.2,5.4,4.8,53.3,130.9,0.2,97.0,28.369,0.0,35.0,9.0,0.165687,0.23
1390,2022-04-30 12:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.5,5.4,4.8,53.0,236.4,0.2,118.0,37.064,0.0,35.0,9.0,0.176805,0.25
1391,2022-04-30 14:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,45.4,5.4,4.8,52.3,126.5,0.2,139.0,46.037,0.0,35.0,9.0,0.1727639999999999,0.24
1392,2022-04-30 16:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.2,50.2,5.4,4.8,55.8,242.6,0.2,158.0,54.242,0.0,35.0,8.8,0.207327,0.22
1393,2022-04-30 18:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.2,5.4,4.8,53.3,238.3,0.2,179.0,63.24,0.0,35.0,8.8,0.1464660000000001,0.24
1394,2022-04-30 20:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.7,5.4,4.8,56.1,201.9,0.2,201.0,72.394,0.0,35.0,8.8,0.1776509999999998,0.24
1395,2022-04-30 22:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,50.3,5.4,4.8,55.3,147.5,0.2,228.0,82.909,0.0,35.0,9.4,0.170493,0.23
1396,2022-05-01 00:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.2,5.4,4.8,55.8,245.1,0.2,100.0,29.586,0.0,35.0,9.0,0.1719600000000001,0.24
1397,2022-05-01 02:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.9,5.4,4.8,54.9,244.4,0.2,121.0,38.333,0.0,35.0,9.0,1.193479999999999,0.23
1398,2022-05-01 04:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.6,5.4,4.8,54.9,245.5,0.2,141.0,46.899,0.0,35.0,9.0,0.2273959999999999,0.24
1399,2022-05-01 06:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.9,5.4,4.8,54.2,242.7,0.2,161.0,55.536,0.0,35.0,9.0,0.238284,0.24
1400,2022-05-01 08:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,48.9,5.4,4.8,55.7,243.5,0.2,183.0,64.932,0.0,35.0,9.0,0.2564160000000001,0.22
1401,2022-05-01 10:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,53.1,5.4,4.8,55.8,132.0,0.2,208.0,75.213,0.0,35.0,9.0,0.2317279999999999,0.24
1402,2022-05-01 12:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.1,5.4,4.8,54.5,239.4,0.2,228.0,82.909,0.0,35.0,9.0,0.2414199999999998,0.2
1403,2022-05-01 14:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.5,5.4,4.8,54.5,239.1,0.2,97.0,28.369,0.0,35.0,9.0,0.2228760000000001,0.22
1404,2022-05-01 16:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.1,46.9,5.4,4.8,52.9,124.8,0.2,124.0,39.607,0.0,35.0,9.0,0.2415960000000001,0.23
1405,2022-05-01 18:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,47.5,5.4,4.8,53.1,238.0,0.2,157.0,53.81,0.0,35.0,9.0,0.2322,0.23
1406,2022-05-01 20:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.5,5.4,4.8,52.5,244.3,0.2,162.0,55.967,0.0,35.0,9.0,0.217912,0.22
1407,2022-05-01 22:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.5,5.4,4.8,55.4,248.3,0.2,186.0,66.193,0.0,35.0,7.4,0.2256399999999999,0.22
1408,2022-05-02 00:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,46.9,5.4,4.8,52.2,236.4,0.2,208.0,75.213,0.0,35.0,9.3,0.2311080000000001,0.24
1409,2022-05-02 02:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,49.1,5.4,4.8,54.3,141.4,0.2,98.0,28.774,0.0,35.0,9.3,0.3405179999999996,0.23
1410,2022-05-02 04:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.4,5.2,4.6,54.4,145.4,0.2,121.0,38.333,0.0,35.0,9.3,1.182300000000001,0.23
1411,2022-05-02 06:00:00,5.8,14.0,5.4,14.0,65.0,4.3,50.0,53.0,73.0,0.8,45.0,53.0,39.0,8.0,0,0.0,0.0,0.0,0,0,0.0,15.0,48.9,5.2,4.6,55.6,165.4,0.2,144.0,48.194,0.0,35.0,9.3,1.1080199999999996,0.24
